"id","course_id","course_program_name","program_overview_order","program_overview_selected","selected_ids","status","createdOn","updatedOn"
"124","221","Program Overview","""""","{""program_overview"":[{""refId"":33,""icon"":""exercises-on-current-events-affecting-the-real-1615181310.svg"",""txt"":""The program aims to provide a clear and structured path to success, allowing HR professionals to leave uncertainty behind and thrive in their careers. Whether you're an experienced HR expert, a student specializing in HR, or even someone retired seeking additional income, this program offers a unique chance to enhance your skills."",""allowed"":1},{""refId"":42,""icon"":""learn-how-to-conduct-disciplinary-proceedings-1615186170.svg"",""txt"":""The course opens doors to freelancing and global opportunities, allowing you to transcend local limits and explore a world of diverse work options. The program equips you with the knowledge and skills to understand and navigate complex global labor laws, providing a competitive edge in the field."",""allowed"":1},{""refId"":47,""icon"":""develop-competence-on-industrial-1615184099.svg"",""txt"":""The course emphasizes hands-on learning, allowing you to tackle real-world challenges and gain practical insights that are immediately applicable in your professional journey."",""allowed"":1},{""refId"":114,""icon"":""meeting-1-1622265730.svg"",""txt"":""Pursue various career paths, including roles in multinational corporations, consulting firms, government agencies, international organizations, and more. The program comes with comprehensive placement support, including assistance with creating standout CVs, mock interviews, and guidance during your critical first month at a new job or internship."",""allowed"":1},{""refId"":155,""icon"":""school-1622529588.svg"",""txt"":""The course focuses on specific learning objectives, including understanding jurisdictional dynamics, fundamentals of labor laws, employment standards, workplace health and safety, and more."",""allowed"":1},{""refId"":216,""icon"":""computer-1637042017.svg"",""txt"":""The course provides rigorous study materials, real-world applications, and interactive discussions to offer participants a comprehensive understanding of labor regulations across multiple jurisdictions. Upon successful completion of the course, participants receive an Executive Certificate, validating their expertise in international labor laws and compliance."",""allowed"":1},{""refId"":227,""icon"":""feedback-1-1637042714.png"",""txt"":""The course not only provides knowledge but also enables students to start earning from their expertise through freelance opportunities, even if they are still in the process of learning. The course offers a 100% money-back guarantee if a student diligently pursues the course for a month but doesn't find value in it."",""allowed"":1}]}","""33,42,47,114,155,216,227""","A","2023-04-14 16:43:41","2023-10-06 15:10:32"
"125","222","Program Overview","""""","{""program_overview"":[{""refId"":5,""icon"":""exercises-on-current-transactions-1615178970.svg"",""txt"":""The course addresses the critical issue of preventing sexual harassment in international organizations across various countries including the US, UK, Canada, Singapore, and Dubai."",""allowed"":1},{""refId"":6,""icon"":""anecdotal-discussions-by-our-industrial-1615178945.svg"",""txt"":""The course incorporates real-world case studies and scenarios to help participants apply theoretical knowledge to practical situations. Emphasis is placed on cultural nuances and differences that may affect how incidents of sexual harassment are perceived and handled."",""allowed"":1},{""refId"":47,""icon"":""develop-competence-on-industrial-1615184099.svg"",""txt"":""The course provides skills for conducting fair and impartial investigations into allegations of sexual harassment, as well as exploring various resolution strategies. Through this course, understand the role of leadership in fostering a harassment-free workplace and promoting accountability at all levels of the organization."",""allowed"":1},{""refId"":52,""icon"":""build-your-competence-in-english--1615184532.svg"",""txt"":""Gain a deep understanding of the legal frameworks, rules, and regulations related to sexual harassment in these countries."",""allowed"":1},{""refId"":55,""icon"":""learn-how-to-write-articles-like-a-pro-1615184808.svg"",""txt"":""Learn proactive strategies for preventing sexual harassment, including creating a culture of respect, implementing training programs, and developing clear policies and procedures."",""allowed"":1}]}","""5,6,47,52,55""","A","2023-04-14 17:34:13","2023-10-06 16:10:18"
"126","223","Program Overview",NULL,NULL,NULL,"A","2023-04-19 17:58:17",NULL
"127","224","Program Overview",NULL,NULL,NULL,"A","2023-04-21 13:39:03",NULL
"128","226","Program Overview","""""","{""program_overview"":[{""refId"":2,""icon"":""Personalised resume feedback-1599708675.png"",""txt"":""The course is structured to accommodate professionals' schedules, with classes held after regular work hours. This allows participants to seamlessly integrate learning into their existing routines."",""allowed"":1},{""refId"":3,""icon"":""reviewing-a-term-sheet--transactional-documents-1615179013.svg"",""txt"":""The syllabus covers a wide range of topics, from exploring the AI landscape to using AI-powered tools for various professional tasks, including content generation, social media management, market research, and knowledge management."",""allowed"":1},{""refId"":11,""icon"":""learn-how-to-respond-to-notices-by-1615178209.svg"",""txt"":""The course is specifically designed for lawyers who want to leverage AI to elevate their personal brand, increase productivity, and excel in their roles, whether in private practice or within organizations."",""allowed"":1},{""refId"":47,""icon"":""develop-competence-on-industrial-1615184099.svg"",""txt"":""The course places a strong emphasis on developing practical skills. Participants will learn how to use AI tools to perform tasks like generating ideas, writing narratives, conducting research, creating content, and managing workflows, providing them with tangible skills they can apply immediately in their professional roles."",""allowed"":1},{""refId"":61,""icon"":""focus-in-live-classes-on-how-company-1615199684.svg"",""txt"":""The program focuses on hands-on learning with practical exercises and live online classes. This approach ensures that participants gain practical experience in using AI tools for their professional development."",""allowed"":1},{""refId"":115,""icon"":""project-1-1622265750.svg"",""txt"":""This course emphasizes the importance of embracing AI for senior professionals, highlighting that when used effectively, AI can significantly enhance efficiency and productivity, ultimately giving professionals a competitive edge in their fields."",""allowed"":1},{""refId"":227,""icon"":""feedback-1-1637042714.png"",""txt"":""The course offers a strong guarantee, promising a full refund if participants diligently follow the course for a month and do not find it valuable. This provides assurance to participants about the quality of the program."",""allowed"":1}]}","""2,3,11,47,61,115,227""","A","2023-05-07 11:27:52","2023-10-06 16:10:35"
"129","227","Program Overview",NULL,NULL,NULL,"A","2023-05-17 13:34:51",NULL
"130","9","Program Overview","""""","{""program_overview"":[{""refId"":1,""icon"":""Ofline basecamps for networking-1599708702.png"",""txt"":""The course is not limited to a provision-by-provision study of some statutes and associated case laws alone"",""allowed"":1},{""refId"":2,""icon"":""Personalised resume feedback-1599708675.png"",""txt"":""The course trains you on different kinds of actual work that is required to be performed by lawyers and other professionals. After finishing the course, you will know as much practical knowledge as a lawyer working at a big law firm in these teams will know after a year or two of experience. "",""allowed"":1},{""refId"":3,""icon"":""reviewing-a-term-sheet--transactional-documents-1615179013.svg"",""txt"":""It is not a mere theoretical study, but hands-on practical lessons where you will have to draft a lot of documents."",""allowed"":1},{""refId"":4,""icon"":""additional-readings-on-the-latest-1615178800.svg"",""txt"":""The focus here is on practicing various skills pertaining to intellectual property, and getting corrections so you can systematically & drastically improve. We have seen that our students learn in 50 weeks what those working for top law firms take 3 years or more to learn"",""allowed"":1},{""refId"":5,""icon"":""exercises-on-current-transactions-1615178970.svg"",""txt"":""Attend two live sessions a week for one year, and work on real life realistic assignments that develop your legal brain and insights."",""allowed"":1},{""refId"":6,""icon"":""anecdotal-discussions-by-our-industrial-1615178945.svg"",""txt"":""The course is tough and intensive, you will not be awarded the certificate unless you complete all the exercises. You have to spend 8-10 hours per week on this course."",""allowed"":1},{""refId"":7,""icon"":""complete-coverage-of-different-concepts-1615178924.svg"",""txt"":""You will get personal attention and coaching from the trainer, and get individual feedback on the quality of work you produce"",""allowed"":1},{""refId"":8,""icon"":""development-of-key-practical-skills-1615178900.svg"",""txt"":""You will be writing an article every month and with our guidance publish the same either on iPleaders blog or various other industry publications"",""allowed"":1},{""refId"":9,""icon"":""simulation-case-studies-on-preparing-1615178878.svg"",""txt"":""We will provide you free courses on professional networking, CV writing and interview skills so that you can easily find jobs."",""allowed"":1},{""refId"":10,""icon"":""live-drafting-classes-of-key-agreements-1615178859.svg"",""txt"":""Those who perform well in class will be recommended to top law firms for internships and jobs. If you do not need such help, let us know in what other way we can help you."",""allowed"":1},{""refId"":11,""icon"":""learn-how-to-respond-to-notices-by-1615178209.svg"",""txt"":""After completing the course, you will be able to perform various tasks that fall in the domain of media, entertainment and intellectual property laws and be at ease with different aspects of trademarks, copyrights and patents. "",""allowed"":1},{""refId"":15,""icon"":""3-live-sessions-a-week-1615178515.svg"",""txt"":""We also recommend this course to other professionals like music and movie directors, media personnels, singers, writers and other artists who can immensely benefit from this knowledge."",""allowed"":1}]}","""1,2,3,4,5,6,7,8,9,10,11,15""","A","2023-06-02 21:36:47",NULL
"131","228","Program Overview",NULL,NULL,NULL,"A","2023-06-03 13:56:27",NULL
"132","229","Program Overview","""""","{""program_overview"":[{""refId"":4,""icon"":""additional-readings-on-the-latest-1615178800.svg"",""txt"":""The course is tailored for students of diverse backgrounds, including commerce, economics, finance, and accounting enthusiasts."",""allowed"":1},{""refId"":10,""icon"":""live-drafting-classes-of-key-agreements-1615178859.svg"",""txt"":""Gain expertise in US Generally Accepted Accounting Principles (GAAP) and proficiency with leading accounting software. Access lucrative opportunities in US accounting and bookkeeping, offering services at a competitive cost."",""allowed"":1},{""refId"":54,""icon"":""enhance-your-english-vocabulary-1615184596.svg"",""txt"":""Tap into the expanding remote job market, transcending geographical boundaries for work.No specialized degrees (CA, CS, MBA) required to excel in this course."",""allowed"":1},{""refId"":149,""icon"":""modeling-1622274035.svg"",""txt"":""Potential to earn up to USD 2000 per month, with room for exponential growth as experience and recognition increase. Ideal for college students seeking additional income and professionals looking to work remotely from home."",""allowed"":1},{""refId"":151,""icon"":""meeting-1-1622274225.svg"",""txt"":""Comprehensive placement and freelance support provided, ensuring a seamless transition into the professional realm."",""allowed"":1}]}","""4,10,54,149,151""","A","2023-06-10 15:33:32","2023-10-06 16:10:19"
"133","230","Program Overview",NULL,NULL,NULL,"A","2023-06-15 15:49:51",NULL
"134","231","Program Overview",NULL,NULL,NULL,"A","2023-06-21 13:33:02",NULL
"135","232","Program Overview",NULL,NULL,NULL,"A","2023-06-28 13:37:52",NULL
"136","233","Program Overview",NULL,NULL,NULL,"A","2023-07-13 13:41:42",NULL
"137","234","Program Overview",NULL,NULL,NULL,"A","2023-07-13 14:22:57",NULL
"138","236","Program Overview",NULL,NULL,NULL,"A","2023-07-26 18:45:20",NULL
"139","237","Program Overview",NULL,NULL,NULL,"A","2023-08-03 16:23:56",NULL
"140","238","Program Overview",NULL,NULL,NULL,"A","2023-08-19 15:42:04",NULL
"141","239","Program Overview",NULL,NULL,NULL,"A","2023-08-22 15:16:58",NULL
"142","240","Program Overview",NULL,NULL,NULL,"A","2023-08-24 17:45:57",NULL
"143","241","Program Overview","""""","{""program_overview"":[{""refId"":1,""icon"":""Ofline basecamps for networking-1599708702.png"",""txt"":""Offline basecamps for networking"",""allowed"":1},{""refId"":2,""icon"":""Personalised resume feedback-1599708675.png"",""txt"":""Personalised resume feedback"",""allowed"":1},{""refId"":3,""icon"":""reviewing-a-term-sheet--transactional-documents-1615179013.svg"",""txt"":""Reviewing a term sheet & transactional documents both from the seller and buyer\u2019s perspective and understanding the key considerations."",""allowed"":1},{""refId"":128,""icon"":""live-drafting-classes-of-relevant-contracts-1622267758.svg"",""txt"":""90-120 live classes of 1.5 hours each"",""allowed"":1},{""refId"":130,""icon"":""onlineclass-2-1622267863.svg"",""txt"":""Learn from active practitioners in the field."",""allowed"":1},{""refId"":131,""icon"":""complete-coverage-of-different-concepts-1622267920.svg"",""txt"":""Anecdotal discussions with Advocates-on-Record currently practicing in the Supreme Court."",""allowed"":1}]}","""1,2,3,128,130,131""","A","2023-08-25 17:59:49","2023-12-13 18:12:23"
"144","242","Program Overview",NULL,NULL,NULL,"A","2023-08-25 18:41:37",NULL
"145","243","Program Overview","""""","{""program_overview"":[{""refId"":1,""icon"":""Ofline basecamps for networking-1599708702.png"",""txt"":""This course enables you to build your profile and work with startups, SMEs and large companies, top executives, law firm partners and other successful professionals as a well paid freelancer, content writer, virtual assistant and other remote opportunities."",""allowed"":1},{""refId"":2,""icon"":""Personalised resume feedback-1599708675.png"",""txt"":""You don\u2019t have to be a software engineer, data scientist or lawyer to benefit from international remote work - people having skills and building profile in the ways taught in this course are always in great demand"",""allowed"":1},{""refId"":3,""icon"":""reviewing-a-term-sheet--transactional-documents-1615179013.svg"",""txt"":""Escape the office cubicle, exhausting daily commute and being forced to live in cramped spaces. After building such an online profile you can get a lot of freelance work which you can do while travelling the world, or living wherever you wish. "",""allowed"":1},{""refId"":4,""icon"":""additional-readings-on-the-latest-1615178800.svg"",""txt"":""We can help you to get a very flexible job\/ paid internships\/ freelance work\/ remote opportunities that enables you to earn up to $2000 per month while having time for your family and loved ones."",""allowed"":1},{""refId"":5,""icon"":""exercises-on-current-transactions-1615178970.svg"",""txt"":""We will teach you to make the most in demand profile that will make you very attractive for fast-growing startups, influencers, busy entrepreneurs and executives, such that they would be delighted to pay you $10-20 per hour as you make their life easier and growth faster"",""allowed"":1},{""refId"":6,""icon"":""anecdotal-discussions-by-our-industrial-1615178945.svg"",""txt"":""All the skills to do such work can be learned in 6 months provided that your English communication skills are upto the mark. Knowing a foreign language can be a bonus."",""allowed"":1},{""refId"":8,""icon"":""development-of-key-practical-skills-1615178900.svg"",""txt"":""It is possible to get full time remote jobs, part time work or remote freelance assignments after this course as well if you prefer that."",""allowed"":1},{""refId"":9,""icon"":""simulation-case-studies-on-preparing-1615178878.svg"",""txt"":""We have helped more than 5000 students and professionals from India to get remote jobs and freelance work in the US, UK, Canada, Europe, Australia, the Middle East and other places. You could be our next success story!"",""allowed"":1}]}","""1,2,3,4,5,6,8,9""","A","2023-08-25 19:28:33","2026-01-31 12:01:04"
"146","244","Program Overview",NULL,NULL,NULL,"A","2023-08-29 13:38:07",NULL
"147","245","Program Overview",NULL,NULL,NULL,"A","2023-08-31 20:33:34",NULL
"148","246","Program Overview",NULL,NULL,NULL,"A","2023-09-13 14:29:22",NULL
"149","247","Program Overview",NULL,NULL,NULL,"A","2023-09-15 15:35:56",NULL
"150","248","Program Overview",NULL,NULL,NULL,"A","2023-09-16 09:12:51",NULL
"151","249","Program Overview","""""","{""program_overview"":[{""refId"":10,""icon"":""live-drafting-classes-of-key-agreements-1615178859.svg"",""txt"":""This course offers a thorough exploration of the dynamic data protection and privacy landscape, spotlighting pivotal global trends and legislative advancements."",""allowed"":1},{""refId"":20,""icon"":""Exercises and Training on dispute resolution of contracts involving litigation, arbitration and choosing the right fora of adjudication.-1611209015.svg"",""txt"":""Gain insights into the escalating wave of cyber threats and data breaches, illustrated by the World Health Organization's experience of a fivefold increase in cyber attacks as well as from real-world examples of data breaches that impacted major industry players such as Microsoft, Twitter, Zoom, and others. "",""allowed"":1},{""refId"":52,""icon"":""build-your-competence-in-english--1615184532.svg"",""txt"":""Discover strategies to tackle the vulnerabilities arising from the widespread adoption of remote work, with a surge in internet-connected devices. The course provides actionable measures to enhance data protection in these scenarios."",""allowed"":1},{""refId"":90,""icon"":""additional-readings-on-the-latest-developments-1622260724.svg"",""txt"":""Stay informed about the global response to data privacy concerns through the enactment of key legislations such as GDPR, Digital Charter Implementation Act in Canada, state-level privacy laws in the U.S., and data protection laws in countries like Brazil, Australia, China, and India."",""allowed"":1},{""refId"":111,""icon"":""additional-readings-on-the-latest-1622264575.svg"",""txt"":""This course opens doors to burgeoning career opportunities for young lawyers, accountants, and company secretaries in the dynamic field of data protection and privacy, both within organizations and as freelancers."",""allowed"":1},{""refId"":114,""icon"":""meeting-1-1622265730.svg"",""txt"":""Explore a wide range of potential employers, from law firms and tech companies to multinational corporations and consulting firms. This underscores the high demand for professionals adept in international data protection and privacy laws."",""allowed"":1}]}","""10,20,52,90,111,114""","A","2023-09-21 19:44:04","2023-10-06 16:10:23"
"152","250","Program Overview",NULL,NULL,NULL,"A","2023-09-24 11:18:30",NULL
"153","251","Program Overview","""""","{""program_overview"":[{""refId"":17,""icon"":""segmentation-of-contracts-as-per-1615178606.svg"",""txt"":""This course empowers privacy professionals with practical expertise in data protection, ensuring they are well-prepared to excel in the Certified Information Privacy Professional (CIPP) Exam."",""allowed"":1},{""refId"":25,""icon"":""development-of-key-practical-skills-like-1615179845.svg"",""txt"":""Dive into real-world case studies illustrating the consequences of privacy breaches. Develop a practical understanding of potential pitfalls and the urgency of privacy compliance. "",""allowed"":1},{""refId"":74,""icon"":""complete-and-step-by-step-coverage-of-corporate-1622206659.svg"",""txt"":""Master the intricate articles of the EU GDPR, setting a global standard for data protection. Go beyond memorization to comprehend practical implications. Similarly, delve into US and Canadian privacy laws."",""allowed"":1},{""refId"":110,""icon"":""complete-coverage-of-different-concepts-1622264549.svg"",""txt"":""The course provides extensive placement support, connecting students with job and internship opportunities upon successful certification. "",""allowed"":1},{""refId"":159,""icon"":""survey-1622545062.svg"",""txt"":""Going beyond numbers, the course teaches professionals how to protect confidential data, mitigating risks associated with financial losses, legal complications, and reputational damage."",""allowed"":1},{""refId"":200,""icon"":""testing-1636549990.svg"",""txt"":""With an array of mock tests, practice scenarios, and exam-taking techniques, the course thoroughly prepares students for the CIPP exam, instilling confidence for success. Through self-paced sessions, access to study materials, mock tests, and personalized doubt-clearing sessions, the course ensures students receive a comprehensive education."",""allowed"":1},{""refId"":227,""icon"":""feedback-1-1637042714.png"",""txt"":""Offering a 100% money-back guarantee within the first month, the course assures students that their investment is protected if expectations are not met."",""allowed"":1}]}","""17,25,74,110,159,200,227""","A","2023-09-24 12:35:49","2026-05-27 17:05:03"
"154","89","Program Overview","""""","{""program_overview"":[{""refId"":1,""icon"":""Ofline basecamps for networking-1599708702.png"",""txt"":""The course equips candidates with techniques to approach exams confidently, manage time effectively, and present knowledge with precision, essential for acing the SEBI Grade A Legal Officers' exam. The course is designed to fit candidates' schedules, allowing them to study at their own pace and access materials 24\/7, enabling them to balance preparation with other commitments."",""allowed"":1},{""refId"":2,""icon"":""Personalised resume feedback-1599708675.png"",""txt"":""This course is designed for law graduates who want to work as SEBI compliance officer, serve as in-house counsel or policy related jobs. The SEBI Grade A Legal Officers' Test Prep Course offers a unique learning journey that combines existing legal expertise with government law and regulations."",""allowed"":1},{""refId"":3,""icon"":""reviewing-a-term-sheet--transactional-documents-1615179013.svg"",""txt"":""The benefits of learning in a systematic, step-by-step way by practising skills in a safe space where you are not rebuked for making a mistake are immense. You can learn much faster and retain that learning much better."",""allowed"":1},{""refId"":4,""icon"":""additional-readings-on-the-latest-1615178800.svg"",""txt"":""Recognizing the time constraints of working professionals, the course provides a structured study plan to optimize preparation hours. The course offers a comprehensive strategy to leave no room for errors in a highly competitive exam with a low pass rate."",""allowed"":1},{""refId"":5,""icon"":""exercises-on-current-transactions-1615178970.svg"",""txt"":""Prepare yourself for the SEBI Grade A Officers' exams in the Legal Stream, and get expert guidance on company and securities laws. While preparing for SEBI Grade A exams, the course also lays the foundation for other competitive exams like UPSC, UGC-NET, and the judiciary track, opening doors to various career paths."",""allowed"":1},{""refId"":33,""icon"":""exercises-on-current-events-affecting-the-real-1615181310.svg"",""txt"":""The course offers measurable indicators of progress, helping candidates stay motivated and focused throughout their preparation journey. Candidates receive clear guidance and mentorship from seasoned legal professionals, ensuring effective exam preparation."",""allowed"":1},{""refId"":51,""icon"":""learn-grammar-from-the-basic-to-1615184207.svg"",""txt"":""The course has a proven track record of successful placements, with a total value of work secured amounting to over Rs. 2.7 Crore or USD 3,30,000 by Lawsikho for its students."",""allowed"":1},{""refId"":58,""icon"":""develop-strong-listening-and-conversational-1615184904.svg"",""txt"":""Learn with In-depth live classes, practical exercises, and personalized counseling sessions that ensure a holistic preparation approach, covering both legal and non-legal subjects relevant to the exam and keep yourself updated with the latest developments in financial markets and regulations, ensuring your knowledge remains current and aligned with exam requirements."",""allowed"":1},{""refId"":158,""icon"":""school-1622545009.svg"",""txt"":""The course provides focused preparation on unique subjects relevant to the SEBI Grade A Legal Officers' exam. Assignments are designed to help candidates apply their newfound expertise, allowing them to earn while they learn. Practice tests and writing assignments replicate the actual exam environment, allowing candidates to gauge their progress and receive constructive feedback for improvement."",""allowed"":1}]}","""1,2,3,4,5,33,51,58,158""","A","2023-09-28 12:33:09","2023-10-06 15:10:31"
"155","225","Program Overview","""""","{""program_overview"":[{""refId"":10,""icon"":""live-drafting-classes-of-key-agreements-1615178859.svg"",""txt"":""This course provides a comprehensive understanding of corporate law, covering aspects like transactions, governance, and compliance with SEBI regulations. It focuses on both theoretical knowledge and practical application."",""allowed"":1},{""refId"":42,""icon"":""learn-how-to-conduct-disciplinary-proceedings-1615186170.svg"",""txt"":""Diverse Career Opportunities: Graduates of this program are prepared for a wide range of career options, including roles in in-house legal teams, law firms, compliance departments, and corporate litigation. The knowledge gained is applicable across various industries."",""allowed"":1},{""refId"":51,""icon"":""learn-grammar-from-the-basic-to-1615184207.svg"",""txt"":""Whether you aspire to be a transactional lawyer handling complex deals or a corporate litigator arguing before tribunals, this course equips you with the specialised skills needed for success in the field of corporate law."",""allowed"":1},{""refId"":58,""icon"":""develop-strong-listening-and-conversational-1615184904.svg"",""txt"":""Participants receive personal attention and coaching from experienced trainers. They also have the opportunity to get individual feedback on their work, ensuring a tailored learning experience."",""allowed"":1},{""refId"":127,""icon"":""complete-and-step-by-step-coverage-of-corporate-1622267733.svg"",""txt"":""The course covers the entire lifecycle of a company, providing insights into procedures from incorporation to dissolution. Participants learn to apply their knowledge in diverse transactions."",""allowed"":1},{""refId"":147,""icon"":""school-1622277455.svg"",""txt"":""With online access to study material, hard copy modules, practical exercises, live online classes, and doubt-clearing forums, the course offers a flexible and accessible learning experience. The knowledge acquired in this course is not limited to specific roles or industries. It is applicable in various legal domains, including M&A, compliance, commercial litigation, and more."",""allowed"":1},{""refId"":209,""icon"":""idea-5-1636550426.svg"",""txt"":""The course aims to provide a 'why to' and a 'how to' guidance, along with best practices and strategies. It encourages practical application of knowledge, ensuring that participants can navigate complex legal scenarios."",""allowed"":1}]}","""10,42,51,58,127,147,209""","A","2023-10-06 17:00:05",NULL
"156","252","Program Overview",NULL,NULL,NULL,"A","2023-10-11 18:58:35",NULL
"157","253","Program Overview",NULL,NULL,NULL,"A","2023-10-13 14:20:51",NULL
"158","254","Program Overview",NULL,NULL,NULL,"A","2023-11-07 12:52:47",NULL
"159","255","Program Overview",NULL,NULL,NULL,"A","2023-11-10 20:49:24",NULL
"160","256","Program Overview",NULL,NULL,NULL,"A","2023-12-01 15:02:34",NULL
"161","257","Program Overview",NULL,NULL,NULL,"A","2023-12-05 22:04:26",NULL
"162","258","Program Overview",NULL,NULL,NULL,"A","2023-12-10 18:16:33",NULL
"163","259","Program Overview",NULL,NULL,NULL,"A","2023-12-19 10:37:52",NULL
"164","260","Program Overview","""""","{""program_overview"":[{""refId"":1,""icon"":""Ofline basecamps for networking-1599708702.png"",""txt"":""The course emphasizes practical knowledge and application as an arbitrator. It is designed to  make you think and function as an arbitrator in an actual dispute, whether it is ad hoc (i.e. court facilitated), or institutional arbitration."",""allowed"":1},{""refId"":3,""icon"":""reviewing-a-term-sheet--transactional-documents-1615179013.svg"",""txt"":""This course equips participants with the theoretical grounding and practical skills required by arbitrators to decide complex and tricky legal questions"",""allowed"":1},{""refId"":4,""icon"":""additional-readings-on-the-latest-1615178800.svg"",""txt"":""Participants will gain expertise on procedural and evidentiary issues in arbitration proceedings, including how to oversee chief and cross examination as an arbitrator, how to determine challenges to jurisdiction etc.."",""allowed"":1},{""refId"":5,""icon"":""exercises-on-current-transactions-1615178970.svg"",""txt"":""The course structure includes live online classes, role-plays for arbitration hearings and proceedings and practical exercises for writing and documenting daily orders and arbitral awards."",""allowed"":1},{""refId"":6,""icon"":""anecdotal-discussions-by-our-industrial-1615178945.svg"",""txt"":""Participants will obtain feedback on their assignments."",""allowed"":1}]}","""1,3,4,5,6""","A","2024-01-06 12:34:44","2024-03-28 20:03:36"
"165","261","Program Overview",NULL,NULL,NULL,"A","2024-01-17 15:14:31",NULL
"166","262","Program Overview",NULL,NULL,NULL,"A","2024-01-27 16:17:37",NULL
"167","263","Program Overview",NULL,NULL,NULL,"A","2024-01-27 17:40:54",NULL
"168","264","Program Overview",NULL,NULL,NULL,"A","2024-02-03 16:58:38",NULL
"169","265","Program Overview",NULL,NULL,NULL,"A","2024-02-05 16:12:50",NULL
"170","266","Program Overview",NULL,NULL,NULL,"A","2024-02-09 16:58:35",NULL
"171","267","Program Overview",NULL,NULL,NULL,"A","2024-02-21 20:29:02",NULL
"172","268","Program Overview",NULL,NULL,NULL,"A","2024-03-01 20:01:20",NULL
"173","269","Program Overview",NULL,NULL,NULL,"A","2024-03-08 19:38:48",NULL
"174","270","Program Overview",NULL,NULL,NULL,"A","2024-03-11 11:44:37",NULL
"175","271","Program Overview",NULL,NULL,NULL,"A","2024-03-12 22:22:39",NULL
"176","272","Program Overview",NULL,NULL,NULL,"A","2024-03-20 17:20:32",NULL
"177","273","Program Overview",NULL,NULL,NULL,"A","2024-03-22 14:20:07",NULL
"178","274","Program Overview",NULL,NULL,NULL,"A","2024-03-22 18:34:22",NULL
"179","275","Program Overview",NULL,NULL,NULL,"A","2024-03-29 17:25:30",NULL
"180","276","Program Overview",NULL,NULL,NULL,"A","2024-03-29 22:36:09",NULL
"181","277","Program Overview",NULL,NULL,NULL,"A","2024-04-12 20:26:18",NULL
"182","278","Program Overview",NULL,NULL,NULL,"A","2024-04-17 17:42:01",NULL
"183","279","Program Overview",NULL,NULL,NULL,"A","2024-04-29 12:08:36",NULL
"184","280","Program Overview",NULL,NULL,NULL,"A","2024-04-29 20:26:39",NULL
"185","281","Program Overview",NULL,NULL,NULL,"A","2024-05-03 13:01:27",NULL
"186","282","Program Overview",NULL,NULL,NULL,"A","2024-05-03 16:00:58",NULL
"187","283","Program Overview",NULL,NULL,NULL,"A","2024-05-08 12:33:17",NULL
"188","284","Program Overview",NULL,NULL,NULL,"A","2024-05-16 23:42:33",NULL
"189","285","Program Overview",NULL,NULL,NULL,"A","2024-05-23 23:08:32",NULL
"190","286","Program Overview",NULL,NULL,NULL,"A","2024-06-03 20:02:46",NULL
"191","287","Program Overview",NULL,NULL,NULL,"A","2024-06-15 15:34:21",NULL
"192","288","Program Overview",NULL,NULL,NULL,"A","2024-06-17 12:21:14",NULL
"193","289","Program Overview",NULL,NULL,NULL,"A","2024-06-21 16:46:41",NULL
"194","290","Program Overview",NULL,NULL,NULL,"A","2024-06-23 13:16:17",NULL
"195","291","Program Overview",NULL,NULL,NULL,"A","2024-06-26 16:10:37",NULL
"196","292","Program Overview",NULL,NULL,NULL,"A","2024-07-09 12:49:24",NULL
"197","293","Program Overview",NULL,NULL,NULL,"A","2024-07-09 13:17:14",NULL
"198","294","Program Overview",NULL,NULL,NULL,"A","2024-08-01 22:33:38",NULL
"199","295","Program Overview",NULL,NULL,NULL,"A","2024-08-10 14:02:58",NULL
"200","296","Program Overview",NULL,NULL,NULL,"A","2024-08-10 14:47:31",NULL
"201","297","Program Overview",NULL,NULL,NULL,"A","2024-08-10 15:58:19",NULL
"202","298","Program Overview",NULL,NULL,NULL,"A","2024-08-10 20:13:12",NULL
"203","299","Program Overview",NULL,NULL,NULL,"A","2024-08-23 12:58:51",NULL
"204","300","Program Overview",NULL,NULL,NULL,"A","2024-08-23 14:39:47",NULL
"205","301","Program Overview",NULL,NULL,NULL,"A","2024-08-23 20:27:50",NULL
"206","302","Program Overview",NULL,NULL,NULL,"A","2024-08-25 14:20:05",NULL
"207","303","Program Overview",NULL,NULL,NULL,"A","2024-09-14 00:30:48",NULL
"208","304","Program Overview",NULL,NULL,NULL,"A","2024-09-29 14:57:50",NULL
"209","305","Program Overview",NULL,NULL,NULL,"A","2024-10-10 19:47:37",NULL
"210","306","Program Overview",NULL,NULL,NULL,"A","2024-10-11 16:42:56",NULL
"211","307","Program Overview",NULL,NULL,NULL,"A","2024-10-20 15:17:38",NULL
"212","308","Program Overview",NULL,NULL,NULL,"A","2024-11-05 09:23:41",NULL
"213","309","Program Overview",NULL,NULL,NULL,"A","2024-11-12 12:16:52",NULL
"214","310","Program Overview",NULL,NULL,NULL,"A","2024-11-13 21:35:51",NULL
"215","311","Program Overview",NULL,NULL,NULL,"A","2024-11-13 22:24:18",NULL
"216","312","Program Overview",NULL,NULL,NULL,"A","2024-12-12 11:12:00",NULL
"217","313","Program Overview",NULL,NULL,NULL,"A","2024-12-19 17:31:12",NULL
"218","314","Program Overview",NULL,NULL,NULL,"A","2025-01-03 22:41:33",NULL
"219","315","Program Overview",NULL,NULL,NULL,"A","2025-01-03 22:44:35",NULL
